Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Store_Age
0,1391,83.9908,2348.9424,11,0.03976832,12.792854228644991,5,2,1,3,35
1,1194,47.7402,1975.4286,1,0.015950066000000002,12.792854228644991,5,2,1,3,35
1,891,59.2588,1374.2112,5,0.082002559,12.792854228644991,5,2,1,3,35
0,503,92.7146,2006.7212,6,0.09330766800000001,7.325,1,2,0,1,33
0,838,175.83700000000002,352.874,1,0.143199389,12.792854228644991,4,0,2,0,35
1,374,130.531,908.817,5,0.019965179,15.1,9,0,1,1,21
1,181,164.12099999999998,6035.477,0,0.11610879699999999,12.792854228644991,5,2,1,3,35
1,475,172.9422,1379.5376,13,0.07833908099999999,8.51,1,2,0,1,33
0,265,170.2106,171.1106,6,0.237651344,12.792854228644991,4,0,2,0,35
1,165,257.2672,2045.3376,4,0.031102571000000002,20.35,2,1,1,1,13
0,1473,96.9094,1332.9316,8,0.018097419,17.85,3,2,1,2,11
0,826,258.4962,2848.9582,13,0.078041216,18.25,3,2,1,2,11
0,1274,160.49200000000002,1278.336,8,0.08226356,17.6,1,2,0,1,33
0,352,106.428,1491.392,5,0.026880159,10.895,8,0,2,1,23
0,32,99.6726,195.7452,4,0.22206335100000002,11.85,0,2,1,0,22
0,1265,35.919000000000004,585.904,9,0.142589751,12.792854228644991,5,2,1,3,35
0,614,88.6198,1133.8574,6,0.126292985,14.1,3,2,1,2,11
1,923,131.7284,1186.4556,13,0.012260981,15.15,6,1,2,1,16
0,65,91.61200000000001,93.212,4,0.05869048,17.25,0,2,1,0,22
0,1464,237.05900000000003,2836.308,8,0.018982338,17.6,3,2,1,2,11
0,1492,179.6976,3621.952,9,0.059405152,14.6,8,0,2,1,23
0,606,76.467,1761.0410000000002,10,0.027059264,10.1,6,1,2,1,16
0,537,119.2098,1325.6078,5,0.071244438,10.5,6,1,2,1,16
0,1452,186.9556,3942.8676,9,0.007455054,12.6,6,1,2,1,16
0,1352,153.6682,3506.7686,8,0.046088273,18.7,8,0,2,1,23
0,950,127.1678,3560.6984,5,0.09618555599999999,5.985,3,2,1,2,11
0,182,221.4114,5099.3622,0,0.11487406,12.1,8,0,2,1,23
1,1047,196.0426,2570.6538,3,0.08364371599999999,13.0,9,0,1,1,21
1,1121,181.695,2563.33,6,0.022965292,19.2,7,1,1,1,18
0,61,146.3102,2187.153,14,0.014584584,5.78,7,1,1,1,18
1,383,130.9968,2348.9424,6,0.059716729,7.17,6,1,2,1,16
1,887,88.1514,1682.4766,0,0.062224479000000006,20.85,8,0,2,1,23
0,1463,215.7218,4274.436,9,0.034360687,18.75,9,0,1,1,21
0,937,123.4072,3185.1872,3,0.050708743,7.5,1,2,0,1,33
1,692,230.5352,4580.704000000001,10,0.036957777000000004,10.395,7,1,1,1,18
1,538,223.5404,1800.3232,10,0.023530952999999997,12.8,8,0,2,1,23
1,639,170.4422,517.3266,0,0.058681957,11.65,1,2,0,1,33
0,630,258.0646,5668.6212,13,0.064728148,20.2,2,1,1,1,13
1,578,103.0016,2125.2336,13,0.0,11.35,6,1,2,1,16
1,293,186.5924,555.2772,3,0.12077345099999999,8.71,0,2,1,0,22
1,1113,177.3028,1948.1308,13,0.11591197199999999,8.31,7,1,1,1,18
1,942,188.8214,188.4214,6,0.10985775,19.0,0,2,1,0,22
0,937,121.7072,367.5216,3,0.05085390099999999,7.5,7,1,1,1,18
0,1277,84.6882,601.2174,9,0.090295708,6.525,8,0,2,1,23
0,281,122.0098,361.5294,5,0.029084547999999998,12.792854228644991,4,0,2,0,35
0,1312,77.0354,2332.2974,9,0.026769592000000002,12.792854228644991,5,2,1,3,35
1,718,182.8608,4042.7376,10,0.137580452,6.985,9,0,1,1,21
0,1510,192.2478,1356.2346,9,0.066816565,11.3,7,1,1,1,18
1,4,189.053,948.765,14,0.01179078,6.115,0,2,1,0,22
1,1159,194.2452,782.9808,10,0.036921781,9.5,0,2,1,0,22
0,260,134.2942,1192.4478,3,0.12274238900000001,15.7,7,1,1,1,18
0,280,143.2154,1701.7848,4,0.089971292,16.0,8,0,2,1,23
1,239,198.7768,3153.2288,5,0.09918699199999999,13.1,3,2,1,2,11
0,101,39.0164,1042.6428,7,0.0,12.792854228644991,5,2,1,3,35
0,593,90.6488,633.8416,13,0.036596012000000004,16.85,2,1,1,1,13
0,67,107.62799999999999,213.05599999999998,14,0.041821227,12.792854228644991,4,0,2,0,35
1,1034,157.563,312.926,13,0.016635488,14.85,0,2,1,0,22
0,735,197.21099999999998,3142.5759999999996,6,0.090084098,18.2,7,1,1,1,18
0,558,119.1756,1696.4584,10,0.008960445,11.0,9,0,1,1,21
1,754,64.9168,639.168,6,0.162418495,21.1,2,1,1,1,13
0,1350,110.7912,109.1912,9,0.056237906,15.2,0,2,1,0,22
0,107,37.7506,796.9626,7,0.071498575,12.792854228644991,5,2,1,3,35
0,1424,213.25599999999997,4687.232,11,0.009791467,9.06,9,0,1,1,21
0,672,191.253,3036.048,6,0.072820885,11.5,1,2,0,1,33
0,1421,66.8142,2372.9112,11,0.07335428599999999,11.15,6,1,2,1,16
1,795,57.2562,770.3306,4,0.068010049,13.5,7,1,1,1,18
1,778,221.8456,663.1368,6,0.087406863,15.1,8,0,2,1,23
1,226,98.2384,2167.8448,0,0.030198227999999997,8.3,9,0,1,1,21
1,1201,196.41099999999997,2749.7540000000004,6,0.024442501000000002,14.15,9,0,1,1,21
0,1350,107.3912,3057.3536,9,0.033436336000000004,12.792854228644991,5,2,1,3,35
1,1052,190.1188,1904.1879999999999,6,0.039844429,8.365,8,0,2,1,23
1,499,53.0666,512.6659999999999,0,0.055805027,11.85,9,0,1,1,21
0,1375,42.277,605.878,8,0.04788860599999999,19.6,6,1,2,1,16
1,942,189.6214,2826.321,6,0.065735977,19.0,9,0,1,1,21
0,623,212.9218,3846.9924,13,0.07608971099999999,18.25,9,0,1,1,21
1,884,63.5194,557.2746,13,0.020908608000000002,19.85,9,0,1,1,21
0,285,251.704,3542.0559999999996,15,0.030678825,12.85,7,1,1,1,18
0,582,106.7622,2964.1416,5,0.111381428,12.792854228644991,5,2,1,3,35
0,730,163.7526,2960.1468,13,0.039738393,19.6,3,2,1,2,11
1,779,60.5536,490.0288,6,0.01903743,15.7,2,1,1,1,13
0,940,151.3708,3611.2992,5,0.06356617,13.3,8,0,2,1,23
0,934,59.022,1378.2060000000001,13,0.11255385300000001,10.395,3,2,1,2,11
1,233,143.7154,3119.9388,13,0.013493914,10.5,6,1,2,1,16
0,680,224.8088,2013.3792,13,0.11810276900000001,19.35,8,0,2,1,23
0,1250,198.9084,4761.8016,13,0.06682033,14.1,1,2,0,1,33
1,528,188.753,7590.12,3,0.040205535,8.6,8,0,2,1,23
0,1490,166.4842,1326.2736,9,0.038816115,17.1,7,1,1,1,18
1,983,32.8558,713.0718,13,0.076348933,12.792854228644991,5,2,1,3,35
0,1444,38.9822,982.055,9,0.032819637,20.5,9,0,1,1,21
1,842,134.4942,2119.9072,10,0.09624984199999999,15.1,9,0,1,1,21
1,1099,176.937,4234.488,10,0.0,6.69,2,1,1,1,13
0,144,121.044,2396.88,14,0.0,12.792854228644991,5,2,1,3,35
0,553,250.7408,5757.8384,13,0.010003986999999999,7.905,1,2,0,1,33
0,509,118.5124,1303.6364,5,0.12445204800000001,18.0,8,0,2,1,23
1,1225,50.835,599.22,3,0.154363209,7.84,2,1,1,1,13
1,881,144.67600000000002,3954.8520000000003,5,0.066551268,15.15,2,1,1,1,13
1,314,175.8054,1050.6324,6,0.17370354899999998,15.2,0,2,1,0,22
0,504,197.2768,6503.5344,12,0.054025644000000005,19.85,8,0,2,1,23
0,783,231.601,5972.226,0,0.03523927,12.792854228644991,5,2,1,3,35
0,503,91.3146,1641.8628,6,0.09338538099999999,7.325,8,0,2,1,23
0,1496,148.4392,2087.9488,9,0.024937792,5.88,7,1,1,1,18
1,633,174.7712,3339.6528,2,0.060654268,10.695,6,1,2,1,16
0,6,106.0938,2787.0388,14,0.06912336,12.792854228644991,5,2,1,3,35
0,1544,179.5976,2535.3664,9,0.025953257,20.25,8,0,2,1,23
1,305,257.0646,8760.5964,6,0.07884393,8.05,2,1,1,1,13
0,569,112.186,1018.674,12,0.033851785,11.65,6,1,2,1,16
0,680,222.6088,1789.6704,13,0.118342285,19.35,7,1,1,1,18
0,780,115.8834,1382.2008,13,0.058121214000000004,7.235,6,1,2,1,16
0,247,209.9928,5259.82,5,0.015457803,12.15,6,1,2,1,16
0,306,94.1436,1512.6976,6,0.116152226,8.615,1,2,0,1,33
1,304,105.0306,2090.612,5,0.087260103,6.765,8,0,2,1,23
1,1004,87.25399999999999,1211.756,13,0.011126299999999999,10.3,8,0,2,1,23
1,721,89.4856,1230.3984,13,0.038167453,13.15,2,1,1,1,13
1,418,109.5228,1657.842,5,0.076547632,8.84,6,1,2,1,16
1,10,122.573,739.038,14,0.0,8.26,7,1,1,1,18
0,1158,108.9228,1105.228,4,0.074931201,20.1,3,2,1,2,11
0,576,185.1898,2619.2572,6,0.0,9.695,6,1,2,1,16
0,1379,194.6136,2721.7904,9,0.16758389,18.85,8,0,2,1,23
0,688,140.9154,6381.693,13,0.054318517000000004,18.25,9,0,1,1,21
1,1119,44.4744,769.6648,10,0.060800115999999994,12.792854228644991,5,2,1,3,35
0,1501,101.7674,1120.5414,8,0.0,5.32,1,2,0,1,33
1,588,157.3972,1869.5664,3,0.032152786,8.115,6,1,2,1,16
0,1502,139.8496,1411.496,9,0.055840055,15.1,8,0,2,1,23
0,1339,215.9192,1941.4728,9,0.070968081,8.42,2,1,1,1,13
0,456,216.2534,4301.068,5,0.08199601299999999,9.0,6,1,2,1,16
1,891,57.3588,343.5528,5,0.08273726099999999,8.18,3,2,1,2,11
0,394,191.4188,3998.7948,3,0.011206632,12.792854228644991,5,2,1,3,35
0,900,36.719,585.904,5,0.014047825,15.35,7,1,1,1,18
1,284,177.0344,535.3032,13,0.045982389000000005,20.6,1,2,0,1,33
0,141,124.4388,1609.9044,7,0.042256257,9.3,1,2,0,1,33
0,1375,42.876999999999995,649.155,8,0.0,19.6,9,0,1,1,21
0,534,247.8118,2223.1062,0,0.056424145999999994,11.3,6,1,2,1,16
0,1033,124.8704,2127.8968,13,0.170254469,12.792854228644991,5,2,1,3,35
1,521,215.5218,4060.7142,3,0.084749164,15.3,6,1,2,1,16
0,1405,184.495,3844.995,8,0.014541462,8.235,2,1,1,1,13
0,547,228.5352,1832.2816,13,0.091763303,15.2,8,0,2,1,23
0,649,110.9912,1310.2944,6,0.069851683,12.792854228644991,5,2,1,3,35
0,42,37.019,659.1419999999999,14,0.039004193,9.0,7,1,1,1,18
1,401,150.9024,4402.2696,3,0.05060313,9.0,7,1,1,1,18
1,1238,190.8504,3643.2576,6,0.113195815,15.35,6,1,2,1,16
1,983,35.0558,33.9558,13,0.134327613,12.792854228644991,4,0,2,0,35
1,274,193.382,4247.804,6,0.054584207,20.1,6,1,2,1,16
1,1004,87.854,259.66200000000003,13,0.018623146,10.3,0,2,1,0,22
0,984,118.7124,2607.2728,13,0.09327891199999999,12.35,6,1,2,1,16
0,55,152.5682,1372.2138,7,0.086957199,8.88,7,1,1,1,18
0,838,176.437,529.311,1,0.13689554,15.85,0,2,1,0,22
0,477,140.1496,846.8976,3,0.090043082,14.1,3,2,1,2,11
0,1416,148.6418,2648.5524,9,0.014251461000000002,20.25,7,1,1,1,18
0,1399,93.61200000000001,1584.604,8,0.035711426,16.5,9,0,1,1,21
1,961,156.7946,3629.2758,6,0.043655155,13.6,8,0,2,1,23
1,142,42.9112,809.6128,14,0.10856806699999999,12.792854228644991,5,2,1,3,35
0,609,119.5466,117.8466,13,0.090480214,20.35,0,2,1,0,22
0,816,145.076,1611.236,13,0.027942357,7.275,6,1,2,1,16
0,787,109.2912,2402.2064,5,0.041730507,19.7,6,1,2,1,16
0,1257,109.1886,4225.1668,5,0.099589909,12.792854228644991,5,2,1,3,35
0,590,47.106,139.81799999999998,5,0.294939214,12.792854228644991,4,0,2,0,35
0,1532,196.81099999999998,4517.4529999999995,9,0.008829805999999999,14.15,3,2,1,2,11
0,638,130.8626,1573.9512,13,0.067722325,19.0,3,2,1,2,11
0,430,234.5616,6796.4864,0,0.060405784000000004,12.792854228644991,5,2,1,3,35
0,1265,37.119,842.237,9,0.0,20.5,3,2,1,2,11
0,17,89.9146,1277.0044,14,0.077193561,6.96,8,0,2,1,23
0,734,62.5168,447.4176,5,0.013869039,15.35,3,2,1,2,11
0,1337,114.586,1584.604,9,0.067290244,17.1,7,1,1,1,18
1,871,142.2838,1685.8056,5,0.146960375,10.195,7,1,1,1,18
0,784,82.9908,503.3448,3,0.018632082,12.792854228644991,4,0,2,0,35
0,1015,162.8552,3574.0144,1,0.096536082,5.78,9,0,1,1,21
0,52,108.2596,1186.4556,7,0.084008316,6.385,7,1,1,1,18
0,172,184.9924,3146.5708,0,0.005638944,12.792854228644991,5,2,1,3,35
0,156,248.5092,6474.2392,4,0.01601936,9.3,6,1,2,1,16
1,1218,188.024,745.696,4,0.13187274,13.65,0,2,1,0,22
0,517,59.0246,1853.5872,5,0.114863923,9.195,6,1,2,1,16
0,1224,141.747,3006.087,0,0.103138922,9.17,9,0,1,1,21
0,435,53.2982,736.3748,12,0.056191301,12.6,7,1,1,1,18
0,927,188.7214,3956.8494,3,0.01867669,14.85,2,1,1,1,13
1,982,120.5098,1807.6470000000002,6,0.021578923,19.35,2,1,1,1,13
0,70,52.2324,467.3916,14,0.0,18.7,6,1,2,1,16
1,557,187.62400000000002,3542.0559999999996,3,0.032242661,5.46,7,1,1,1,18
0,992,120.9414,1949.4624,6,0.025962713999999998,8.785,6,1,2,1,16
0,483,210.8612,3344.9792,13,0.096407554,12.6,7,1,1,1,18
0,1282,127.3336,2684.5056,8,0.050256604,8.76,3,2,1,2,11
1,1154,58.7562,592.562,13,0.05823462099999999,12.3,7,1,1,1,18
0,1285,103.1964,736.3748,9,0.023931217,19.6,1,2,0,1,33
0,801,105.5622,211.7244,13,0.28406587899999997,12.792854228644991,4,0,2,0,35
1,628,76.2354,1279.0018,5,0.033692089,8.155,3,2,1,2,11
1,538,223.8404,7201.2928,10,0.023417003999999998,12.792854228644991,5,2,1,3,35
0,77,171.2422,3103.9596,14,0.034647829,7.97,2,1,1,1,13
0,310,167.6132,1522.0188,3,0.142219209,18.85,3,2,1,2,11
0,511,191.5846,2101.9306,6,0.11089655,11.1,7,1,1,1,18
0,1367,164.6184,2972.1312,9,0.006708517,9.6,9,0,1,1,21
0,785,148.105,149.805,4,0.10341925699999999,9.27,0,2,1,0,22
0,909,61.2194,433.4358,10,0.032180494,13.35,8,0,2,1,23
1,148,260.8962,4920.9278,5,0.066717378,11.3,6,1,2,1,16
0,738,107.6622,1164.4842,13,0.128814669,19.0,2,1,1,1,13
0,946,35.6874,846.8976,0,0.111500259,12.3,7,1,1,1,18
0,454,118.3808,2812.3392,3,0.010497273,6.425,2,1,1,1,13
1,246,84.954,865.54,4,0.020653603,11.5,3,2,1,2,11
0,367,195.91099999999997,2946.165,5,0.042687151,5.19,9,0,1,1,21
0,985,163.5184,3137.2496,1,0.021705417,12.15,1,2,0,1,33
0,214,86.6198,1657.1762,13,0.026651183999999998,15.25,9,0,1,1,21
1,1088,221.6772,3113.2808,4,0.106968096,11.8,1,2,0,1,33
1,764,253.4724,1510.0344,13,0.030686952000000003,15.7,7,1,1,1,18
1,301,103.5674,1629.8784,3,0.008191729,16.75,8,0,2,1,23
1,652,42.2138,690.4346,0,0.048218142,10.8,9,0,1,1,21
1,1088,220.3772,4447.544,4,0.10703694300000001,11.8,6,1,2,1,16
0,1059,166.1842,5470.8786,10,0.032381325,12.792854228644991,5,2,1,3,35
1,943,168.7158,2673.8528,13,0.034043502999999996,7.81,9,0,1,1,21
1,805,177.2712,3339.6528,5,0.036027524,11.1,8,0,2,1,23
0,1150,38.3164,502.0132,5,0.0,12.85,6,1,2,1,16
1,991,216.7508,3038.7112,6,0.02498633,10.5,6,1,2,1,16
0,89,161.0236,1288.9888,14,0.11503240599999999,6.135,8,0,2,1,23
0,739,216.9166,4354.332,1,0.068765925,12.792854228644991,5,2,1,3,35
0,1417,125.17299999999999,3202.498,11,0.0067270080000000005,12.792854228644991,5,2,1,3,35
0,156,249.6092,5976.2208,4,0.016087659,9.3,3,2,1,2,11
0,693,54.6614,884.1824,5,0.0,16.6,2,1,1,1,13
0,1321,142.947,3006.087,9,0.051936086,8.51,6,1,2,1,16
0,1343,95.441,3282.3940000000002,8,0.1442339,8.645,2,1,1,1,13
1,1204,128.83100000000002,1038.6480000000001,1,0.05443912,8.6,1,2,0,1,33
0,368,196.4768,6306.4576,6,0.033059299,12.792854228644991,5,2,1,3,35
0,1487,158.4604,2693.8268,8,0.089778187,14.5,8,0,2,1,23
0,564,149.5734,2524.0478,3,0.053372768,6.65,9,0,1,1,21
1,1101,225.9036,3643.2576,6,0.022406575,20.1,1,2,0,1,33
1,1063,179.266,1438.128,13,0.065896556,15.25,8,0,2,1,23
0,1138,182.3292,4195.8716,4,0.088305201,17.7,2,1,1,1,13
0,823,97.3068,1263.6884,5,0.022566975,7.075,8,0,2,1,23
0,744,129.3652,2066.6432,6,0.0,11.5,1,2,0,1,33
1,921,254.533,1281.665,6,0.077756427,5.82,2,1,1,1,13
0,5,155.1656,4016.1056,14,0.020609218000000002,8.785,9,0,1,1,21
1,216,129.1626,3672.5528,0,0.0,5.465,8,0,2,1,23
0,1305,140.9154,2127.231,9,0.013066448,12.792854228644991,5,2,1,3,35
1,479,52.56399999999999,2290.3520000000003,5,0.135118202,12.792854228644991,5,2,1,3,35
1,764,252.2724,1258.362,13,0.030624844,15.7,8,0,2,1,23
0,1291,251.9066,4267.1122,9,0.09270568300000001,7.39,1,2,0,1,33
0,792,102.9332,102.5332,1,0.042941559000000004,12.792854228644991,4,0,2,0,35
0,1086,48.6034,291.6204,0,0.03748996,6.8,6,1,2,1,16
1,1073,80.2302,2139.2154,13,0.025795292999999997,12.792854228644991,5,2,1,3,35
0,659,120.2124,1540.6612,13,0.046115083,11.5,6,1,2,1,16
1,331,45.606,1724.422,15,0.053170949,17.6,6,1,2,1,16
1,1030,34.9558,645.1602,5,0.08291501700000001,7.75,6,1,2,1,16
0,364,148.6076,3990.8052,0,0.082028694,12.792854228644991,5,2,1,3,35
0,665,161.8236,1611.236,13,0.076975118,18.6,9,0,1,1,21
0,12,86.0882,1116.5466,14,0.045371855,5.73,8,0,2,1,23
0,1442,149.0708,1203.7664,9,0.028642712,12.15,9,0,1,1,21
1,1116,174.637,2999.429,0,0.017047751,5.44,1,2,0,1,33
1,1170,165.021,3425.5409999999997,5,0.042562588,17.7,7,1,1,1,18
0,1359,240.6196,4579.3724,11,0.18176926399999999,12.792854228644991,5,2,1,3,35
0,134,180.666,4134.6179999999995,7,0.016812745,12.1,1,2,0,1,33
0,977,145.6418,3384.2614,3,0.0,8.355,1,2,0,1,33
1,949,151.1366,453.4098,10,0.016516867,6.26,0,2,1,0,22
0,1456,101.37,2097.27,9,0.13496039699999998,15.75,1,2,0,1,33
0,1037,221.5456,6852.4136,3,0.045614252,5.905,1,2,0,1,33
0,1308,210.3902,1486.7314,9,0.099136036,16.0,8,0,2,1,23
0,1416,148.9418,3531.4032,9,0.014222617,20.25,8,0,2,1,23
0,1087,83.4224,1448.7808,3,0.037457098,5.175,9,0,1,1,21
0,907,77.2644,1335.5948,3,0.07927948900000001,9.0,1,2,0,1,33
1,675,168.2132,2367.5848,13,0.045835395,15.6,9,0,1,1,21
1,903,107.7622,2011.3818,13,0.029616108,5.175,3,2,1,2,11
0,1386,175.4028,6729.9064,8,0.0,12.792854228644991,5,2,1,3,35
0,948,83.3566,1860.2452,4,0.0576269,18.7,9,0,1,1,21
0,1530,182.6976,3440.8544,9,0.015687045,17.6,8,0,2,1,23
0,1541,43.5086,1070.6064,8,0.162960415,18.2,1,2,0,1,33
0,1427,179.5686,1422.1488,9,0.024651269,13.15,8,0,2,1,23
1,1204,130.231,129.83100000000002,1,0.09119581800000001,8.6,0,2,1,0,22
1,391,168.6448,3408.8959999999997,6,0.058542509000000006,12.792854228644991,5,2,1,3,35
0,889,262.1594,3139.9128,4,0.08960832099999999,20.35,9,0,1,1,21
0,1378,140.6812,3704.5112,8,0.067766896,7.39,6,1,2,1,16
0,1276,88.7514,2656.542,9,0.041355366,19.6,9,0,1,1,21
0,184,95.441,193.082,4,0.14591330800000002,16.25,0,2,1,0,22
0,29,86.5198,1395.5168,14,0.027748176,6.28,9,0,1,1,21
0,36,226.072,3621.952,14,0.159201868,9.395,1,2,0,1,33
0,204,79.1986,778.9860000000001,6,0.052274691,7.72,2,1,1,1,13
0,1481,106.4938,2465.4574,9,0.042175992,12.65,1,2,0,1,33
0,441,175.1738,347.5476,10,0.057933643,12.792854228644991,4,0,2,0,35
0,905,88.7856,966.7416,1,0.0,16.75,7,1,1,1,18
1,241,102.3332,922.7988,6,0.026280116,15.5,1,2,0,1,33
0,55,153.3682,1219.7456,7,0.086916126,8.88,9,0,1,1,21
0,994,126.3046,747.0276,13,0.075347426,18.25,7,1,1,1,18
0,1247,52.9298,539.298,5,0.040410039,8.935,2,1,1,1,13
0,1308,210.7902,4460.1942,9,0.09911729,16.0,6,1,2,1,16
0,178,55.093,1018.674,6,0.053439522,19.7,3,2,1,2,11
0,212,93.9778,2816.3340000000003,6,0.023448504,20.6,6,1,2,1,16
0,1423,32.4558,101.8674,9,0.10803043400000001,19.25,8,0,2,1,23
1,1201,198.31099999999998,2553.343,6,0.024404558,14.15,8,0,2,1,23
1,399,58.2588,343.5528,13,0.010961483000000001,6.63,7,1,1,1,18
1,379,39.6138,365.5242,3,0.026358005,11.8,8,0,2,1,23
0,1115,85.9566,169.1132,1,0.03627089,12.792854228644991,4,0,2,0,35
0,757,155.563,4224.501,13,0.137227848,12.85,8,0,2,1,23
1,1235,239.8222,4063.3774,4,0.144832027,11.6,2,1,1,1,13
1,440,97.0726,293.6178,5,0.029157849,12.792854228644991,4,0,2,0,35
1,1002,161.0552,3411.5592,6,0.058756205,12.15,2,1,1,1,13
0,886,128.2994,2698.4874,1,0.14110815599999998,4.635,9,0,1,1,21
0,27,48.5718,425.4462,4,0.024325592000000004,19.6,3,2,1,2,11
1,1212,95.0752,2588.6304,13,0.121500143,20.2,7,1,1,1,18
1,462,185.2266,5901.6512,3,0.160653682,12.792854228644991,5,2,1,3,35
1,142,44.6112,511.3344,14,0.109096371,9.395,8,0,2,1,23
1,939,232.8616,2812.3392,10,0.069574013,11.395,6,1,2,1,16
1,218,158.792,2556.672,3,0.027458099,19.5,3,2,1,2,11
1,1180,184.4266,3504.1054,5,0.09222675400000001,18.35,8,0,2,1,23
1,413,173.4764,171.7764,12,0.234733477,5.365,0,2,1,0,22
1,656,180.4344,535.3032,5,0.014144442,11.8,3,2,1,2,11
0,534,247.5118,2470.118,0,0.056754035999999994,11.3,2,1,1,1,13
0,1285,104.0964,525.982,9,0.023999722,19.6,7,1,1,1,18
0,491,182.0634,4544.085,15,0.041355366,14.0,9,0,1,1,21
0,74,84.3592,743.0328,14,0.024655594,19.7,8,0,2,1,23
0,1208,220.0798,4848.3556,10,0.081134826,12.5,8,0,2,1,23
0,1325,191.253,2656.542,9,0.052608525,12.3,7,1,1,1,18
0,161,165.2158,2840.9686,15,0.084452363,7.435,8,0,2,1,23
0,169,146.9076,2956.152,13,0.033899898,6.48,8,0,2,1,23
0,1019,154.6314,1861.5768,10,0.058042925999999995,17.6,1,2,0,1,33
0,752,188.453,4364.319,10,0.11969288800000001,8.155,7,1,1,1,18
0,1230,253.4356,2797.6916,6,0.0343603,16.1,9,0,1,1,21
1,863,199.0768,2759.0752,6,0.10092250300000001,15.5,9,0,1,1,21
0,1515,109.3228,2431.5016,8,0.016956266,12.792854228644991,5,2,1,3,35
0,975,121.0098,2530.7058,1,0.092576144,4.785,6,1,2,1,16
0,1278,197.1084,4761.8016,9,0.025742955,14.6,9,0,1,1,21
0,1135,95.4436,1229.0668,0,0.029812714,6.445,3,2,1,2,11
1,1185,55.0298,647.1576,0,0.133382115,4.88,1,2,0,1,33
1,1244,88.5198,261.6594,3,0.0,8.1,1,2,0,1,33
0,585,97.9042,1686.4714,13,0.039484739,8.395,6,1,2,1,16
0,1306,250.175,2996.1,9,0.021425341,10.0,8,0,2,1,23
1,1215,143.8128,4458.1968,0,0.02624324,12.792854228644991,5,2,1,3,35
1,936,77.1328,2239.7512,0,0.185704641,12.35,1,2,0,1,33
0,1510,192.4478,2712.4692,9,0.066668724,11.3,6,1,2,1,16
1,768,119.6124,592.562,10,0.14930549699999998,12.792854228644991,4,0,2,0,35
1,1007,85.75399999999999,2163.85,3,0.030688557,19.5,6,1,2,1,16
0,787,110.3912,3275.736,5,0.041803291,19.7,9,0,1,1,21
1,1030,32.6558,679.1160000000001,5,0.08286168599999999,7.75,1,2,0,1,33
0,602,88.48299999999999,988.7130000000001,0,0.076385385,15.1,3,2,1,2,11
0,322,111.5228,1768.3648,6,0.021498767999999998,12.792854228644991,5,2,1,3,35
0,1518,116.6124,1540.6612,9,0.033102681,11.1,6,1,2,1,16
0,447,142.0128,2588.6304,4,0.058676973,7.075,2,1,1,1,13
0,376,108.4596,3020.0688,12,0.021531416,7.97,6,1,2,1,16
0,1442,151.0708,2858.9452,9,0.028592842,12.15,6,1,2,1,16
0,1250,200.4084,3968.1679999999997,13,0.06714840700000001,14.1,3,2,1,2,11
0,987,56.2246,1737.7379999999998,3,0.026552056,12.792854228644991,5,2,1,3,35
1,805,175.8712,175.7712,5,0.06030268900000001,11.1,0,2,1,0,22
0,21,111.686,452.744,14,0.13826987300000002,12.792854228644991,4,0,2,0,35
1,540,186.5582,185.7582,12,0.036109859,7.42,0,2,1,0,22
0,951,52.1324,934.7832,6,0.020579897,16.35,9,0,1,1,21
1,457,146.8418,1765.7016,6,0.025912378,19.1,9,0,1,1,21
1,844,143.8102,291.6204,6,0.086077865,12.792854228644991,4,0,2,0,35
1,796,102.899,1651.184,10,0.044432887000000004,5.19,3,2,1,2,11
0,105,200.2084,4563.3932,14,0.115346634,11.8,9,0,1,1,21
1,193,87.9856,1494.0552,4,0.063226306,11.35,8,0,2,1,23
0,1350,109.6912,1419.4856,9,0.03366718,15.2,7,1,1,1,18
0,744,128.8652,1291.652,6,0.17386795800000002,11.5,7,1,1,1,18
1,217,240.8538,7931.6754,0,0.022936487999999998,20.25,6,1,2,1,16
0,1466,196.5084,595.2252,8,0.054585372,10.1,1,2,0,1,33
0,1227,120.1782,2026.0294,4,0.020913071000000002,13.1,7,1,1,1,18
0,1457,259.5278,2603.278,8,0.104230135,12.0,8,0,2,1,23
0,582,106.5622,2117.244,5,0.111923422,19.0,8,0,2,1,23
0,74,83.8592,247.6776,14,0.024756031,19.7,3,2,1,2,11
1,921,256.133,256.33299999999997,6,0.135375727,12.792854228644991,4,0,2,0,35
0,1351,120.9414,2680.5108,9,0.012679226000000002,18.6,7,1,1,1,18
0,744,129.0652,3487.4604,6,0.173483253,11.5,6,1,2,1,16
0,1053,187.9556,2816.3340000000003,13,0.045138797,16.75,7,1,1,1,18
0,408,254.433,2050.6639999999998,3,0.04282359,18.85,3,2,1,2,11
0,89,161.5236,1288.9888,14,0.115010655,6.135,6,1,2,1,16
0,286,184.4266,3688.532,3,0.16977634600000002,20.7,6,1,2,1,16
0,72,165.4526,1644.526,14,0.041608488,17.6,6,1,2,1,16
0,1296,228.3668,5298.4364,9,0.072608647,16.0,1,2,0,1,33
0,1313,176.83700000000002,2117.244,9,0.130191993,8.92,7,1,1,1,18
